sample id,datatype,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0,sum_opinion_A,50,51,51,51,49,50,49,48,53,51,53,57,52,53,51,49,47,47,46,47,47,45,41,42,45,50,49,46,48,47,51
2,binned_edge_sizes_wp,[ 0  0  0  0  0 20  0  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  4 12  4  0  0  0  0  0  0  0],[ 0  0  0  0  4 12  4  0  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[0 0 0 0 6 9 4 1 0 0 0 0 0 0],[0 0 0 0 6 9 4 1 0 0 0 0 0 0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  1  3 12  3  1  0  0  0  0  0  0],[ 0  0  0  1  4 10  4  1  0  0  0  0  0  0],[0 0 0 2 3 9 5 1 0 0 0 0 0 0],[0 0 0 2 3 9 5 1 0 0 0 0 0 0]
3,sum_opinion_A,50,51,51,51,49,50,49,48,53,51,53,57,52,53,51,49,47,47,46,47,47,45,41,42,45,50,49,46,48,47,51
3,binned_opinions_home,[0 3 6 9 2],[0 4 6 6 4],[0 5 5 6 4],[0 6 3 8 3],[0 6 3 7 4],[0 5 5 6 4],[0 5 6 5 4],[1 2 6 5 6],[2 3 4 5 6],[2 4 3 3 8],[2 2 5 2 9],[3 1 6 4 6],[2 3 4 5 6],[2 5 2 5 6],[2 4 5 4 5],[2 4 6 4 4],[3 3 6 3 5],[3 3 7 2 5],[1 7 4 3 5],[2 5 5 3 5],[3 6 2 3 6],[2 8 3 3 4],[3 6 3 3 5],[2 7 2 3 6],[2 3 6 4 5],[3 4 4 3 6],[3 6 3 2 6],[4 4 4 1 7],[3 5 4 2 6],[2 4 5 3 6]
3,binned_opinions_wp,[0 4 5 7 4 0 0 0 0 0 0 0 0 0],[ 1  2  4 11  2  0  0  0  0  0  0  0  0  0],[ 0  4  3 11  2  0  0  0  0  0  0  0  0  0],[1 3 5 8 3 0 0 0 0 0 0 0 0 0],[1 3 5 7 4 0 0 0 0 0 0 0 0 0],[2 3 5 6 3 0 1 0 0 0 0 0 0 0],[3 3 3 7 3 0 1 0 0 0 0 0 0 0],[0 5 4 6 4 0 1 0 0 0 0 0 0 0],[1 5 4 4 5 0 1 0 0 0 0 0 0 0],[2 4 5 1 5 2 1 0 0 0 0 0 0 0],[2 3 4 2 6 2 1 0 0 0 0 0 0 0],[3 4 2 4 4 2 1 0 0 0 0 0 0 0],[4 2 2 7 0 4 1 0 0 0 0 0 0 0],[2 5 2 6 1 4 0 0 0 0 0 0 0 0],[2 6 3 2 4 3 0 0 0 0 0 0 0 0],[3 5 4 1 4 3 0 0 0 0 0 0 0 0],[2 6 4 2 3 3 0 0 0 0 0 0 0 0],[2 6 5 1 3 3 0 0 0 0 0 0 0 0],[3 4 6 1 2 4 0 0 0 0 0 0 0 0],[3 4 5 2 3 3 0 0 0 0 0 0 0 0],[4 4 4 1 5 2 0 0 0 0 0 0 0 0],[5 4 4 1 4 2 0 0 0 0 0 0 0 0],[3 6 4 2 3 2 0 0 0 0 0 0 0 0],[2 6 4 4 2 1 1 0 0 0 0 0 0 0],[3 4 2 6 3 0 2 0 0 0 0 0 0 0],[2 5 3 4 4 2 0 0 0 0 0 0 0 0],[3 4 4 4 3 2 0 0 0 0 0 0 0 0],[3 2 5 6 3 0 1 0 0 0 0 0 0 0],[3 4 4 3 5 0 1 0 0 0 0 0 0 0],[2 5 1 6 5 0 1 0 0 0 0 0 0 0]
3,binned_edge_sizes_wp,[ 0  0  0  0  0 20  0  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  4 12  4  0  0  0  0  0  0  0],[ 0  0  0  0  4 12  4  0  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[0 0 0 0 6 9 4 1 0 0 0 0 0 0],[0 0 0 0 6 9 4 1 0 0 0 0 0 0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  1  3 12  3  1  0  0  0  0  0  0],[ 0  0  0  1  4 10  4  1  0  0  0  0  0  0],[0 0 0 2 3 9 5 1 0 0 0 0 0 0],[0 0 0 2 3 9 5 1 0 0 0 0 0 0]
4,sum_opinion_A,50,51,51,51,49,50,49,48,53,51,53,57,52,53,51,49,47,47,46,47,47,45,41,42,45,50,49,46,48,47,51
4,binned_opinions_home,[0 3 6 9 2],[0 4 6 6 4],[0 5 5 6 4],[0 6 3 8 3],[0 6 3 7 4],[0 5 5 6 4],[0 5 6 5 4],[1 2 6 5 6],[2 3 4 5 6],[2 4 3 3 8],[2 2 5 2 9],[3 1 6 4 6],[2 3 4 5 6],[2 5 2 5 6],[2 4 5 4 5],[2 4 6 4 4],[3 3 6 3 5],[3 3 7 2 5],[1 7 4 3 5],[2 5 5 3 5],[3 6 2 3 6],[2 8 3 3 4],[3 6 3 3 5],[2 7 2 3 6],[2 3 6 4 5],[3 4 4 3 6],[3 6 3 2 6],[4 4 4 1 7],[3 5 4 2 6],[2 4 5 3 6]
4,binned_opinions_wp,[0 4 5 7 4 0 0 0 0 0 0 0 0 0],[ 1  2  4 11  2  0  0  0  0  0  0  0  0  0],[ 0  4  3 11  2  0  0  0  0  0  0  0  0  0],[1 3 5 8 3 0 0 0 0 0 0 0 0 0],[1 3 5 7 4 0 0 0 0 0 0 0 0 0],[2 3 5 6 3 0 1 0 0 0 0 0 0 0],[3 3 3 7 3 0 1 0 0 0 0 0 0 0],[0 5 4 6 4 0 1 0 0 0 0 0 0 0],[1 5 4 4 5 0 1 0 0 0 0 0 0 0],[2 4 5 1 5 2 1 0 0 0 0 0 0 0],[2 3 4 2 6 2 1 0 0 0 0 0 0 0],[3 4 2 4 4 2 1 0 0 0 0 0 0 0],[4 2 2 7 0 4 1 0 0 0 0 0 0 0],[2 5 2 6 1 4 0 0 0 0 0 0 0 0],[2 6 3 2 4 3 0 0 0 0 0 0 0 0],[3 5 4 1 4 3 0 0 0 0 0 0 0 0],[2 6 4 2 3 3 0 0 0 0 0 0 0 0],[2 6 5 1 3 3 0 0 0 0 0 0 0 0],[3 4 6 1 2 4 0 0 0 0 0 0 0 0],[3 4 5 2 3 3 0 0 0 0 0 0 0 0],[4 4 4 1 5 2 0 0 0 0 0 0 0 0],[5 4 4 1 4 2 0 0 0 0 0 0 0 0],[3 6 4 2 3 2 0 0 0 0 0 0 0 0],[2 6 4 4 2 1 1 0 0 0 0 0 0 0],[3 4 2 6 3 0 2 0 0 0 0 0 0 0],[2 5 3 4 4 2 0 0 0 0 0 0 0 0],[3 4 4 4 3 2 0 0 0 0 0 0 0 0],[3 2 5 6 3 0 1 0 0 0 0 0 0 0],[3 4 4 3 5 0 1 0 0 0 0 0 0 0],[2 5 1 6 5 0 1 0 0 0 0 0 0 0]
4,binned_edge_sizes_wp,[ 0  0  0  0  0 20  0  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  4 12  4  0  0  0  0  0  0  0],[ 0  0  0  0  4 12  4  0  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[0 0 0 0 6 9 4 1 0 0 0 0 0 0],[0 0 0 0 6 9 4 1 0 0 0 0 0 0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  1  3 12  3  1  0  0  0  0  0  0],[ 0  0  0  1  4 10  4  1  0  0  0  0  0  0],[0 0 0 2 3 9 5 1 0 0 0 0 0 0],[0 0 0 2 3 9 5 1 0 0 0 0 0 0]
5,sum_opinion_A,50,51,51,51,49,50,49,48,53,51,53,57,52,53,51,49,47,47,46,47,47,45,41,42,45,50,49,46,48,47,51
5,binned_opinions_home,[0 3 6 9 2],[0 4 6 6 4],[0 5 5 6 4],[0 6 3 8 3],[0 6 3 7 4],[0 5 5 6 4],[0 5 6 5 4],[1 2 6 5 6],[2 3 4 5 6],[2 4 3 3 8],[2 2 5 2 9],[3 1 6 4 6],[2 3 4 5 6],[2 5 2 5 6],[2 4 5 4 5],[2 4 6 4 4],[3 3 6 3 5],[3 3 7 2 5],[1 7 4 3 5],[2 5 5 3 5],[3 6 2 3 6],[2 8 3 3 4],[3 6 3 3 5],[2 7 2 3 6],[2 3 6 4 5],[3 4 4 3 6],[3 6 3 2 6],[4 4 4 1 7],[3 5 4 2 6],[2 4 5 3 6]
5,binned_opinions_wp,[0 4 5 7 4 0 0 0 0 0 0 0 0 0],[ 1  2  4 11  2  0  0  0  0  0  0  0  0  0],[ 0  4  3 11  2  0  0  0  0  0  0  0  0  0],[1 3 5 8 3 0 0 0 0 0 0 0 0 0],[1 3 5 7 4 0 0 0 0 0 0 0 0 0],[2 3 5 6 3 0 1 0 0 0 0 0 0 0],[3 3 3 7 3 0 1 0 0 0 0 0 0 0],[0 5 4 6 4 0 1 0 0 0 0 0 0 0],[1 5 4 4 5 0 1 0 0 0 0 0 0 0],[2 4 5 1 5 2 1 0 0 0 0 0 0 0],[2 3 4 2 6 2 1 0 0 0 0 0 0 0],[3 4 2 4 4 2 1 0 0 0 0 0 0 0],[4 2 2 7 0 4 1 0 0 0 0 0 0 0],[2 5 2 6 1 4 0 0 0 0 0 0 0 0],[2 6 3 2 4 3 0 0 0 0 0 0 0 0],[3 5 4 1 4 3 0 0 0 0 0 0 0 0],[2 6 4 2 3 3 0 0 0 0 0 0 0 0],[2 6 5 1 3 3 0 0 0 0 0 0 0 0],[3 4 6 1 2 4 0 0 0 0 0 0 0 0],[3 4 5 2 3 3 0 0 0 0 0 0 0 0],[4 4 4 1 5 2 0 0 0 0 0 0 0 0],[5 4 4 1 4 2 0 0 0 0 0 0 0 0],[3 6 4 2 3 2 0 0 0 0 0 0 0 0],[2 6 4 4 2 1 1 0 0 0 0 0 0 0],[3 4 2 6 3 0 2 0 0 0 0 0 0 0],[2 5 3 4 4 2 0 0 0 0 0 0 0 0],[3 4 4 4 3 2 0 0 0 0 0 0 0 0],[3 2 5 6 3 0 1 0 0 0 0 0 0 0],[3 4 4 3 5 0 1 0 0 0 0 0 0 0],[2 5 1 6 5 0 1 0 0 0 0 0 0 0]
5,binned_edge_sizes_wp,[ 0  0  0  0  0 20  0  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  1 18  1  0  0  0  0  0  0  0],[ 0  0  0  0  4 12  4  0  0  0  0  0  0  0],[ 0  0  0  0  4 12  4  0  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  4 13  2  1  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[0 0 0 0 6 9 4 1 0 0 0 0 0 0],[0 0 0 0 6 9 4 1 0 0 0 0 0 0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[ 0  0  0  0  5 10  5  0  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  0  5 11  3  1  0  0  0  0  0  0],[ 0  0  0  1  3 12  3  1  0  0  0  0  0  0],[ 0  0  0  1  4 10  4  1  0  0  0  0  0  0],[0 0 0 2 3 9 5 1 0 0 0 0 0 0],[0 0 0 2 3 9 5 1 0 0 0 0 0 0]
6,sum_opinion_A,50,51,51,51,49,50,49,48,53,51,53,57,52,53,51,49,47,47,46,47,47,45,41,42,45,50,49,46,48,47,51
